PROS10448-SUTC.01115091-Tumor-SM-4JC71,,,,,,,,,,,,
CRPC,,,,,,,,,,,,
Lymph Node,,,,,,,,,,,,
,ABCA7,1,,,,,,,,,,
,ACTG2,1,,,,,,,,,,
,ADAMTS19,1,,,,,,,,,,
,AFF4,1,,,,,,,,,,
,AIFM2,1,,,,,,,,,,
,ALDH1A2,1,,,,,,,,,,
,ANKRD11,1,,,,,,,,,,
,AQP4,1,,,,,,,,,,
,ATP2A2,1,,,,,,,,,,
,ATP8B1,1,,,,,,,,,,
,C2ORF68,1,,,,,,,,,,
,CACNG3,1,,,,,,,,,,
,CNGB3,1,,,,,,,,,,
,COL27A1,1,,,,,,,,,,
,CPEB4,1,,,,,,,,,,
,DGKG,1,,,,,,,,,,
,DMXL2,1,,,,,,,,,,
,DNAJB11,1,,,,,,,,,,
,ERBB4,1,,,,,,,,,,
,EXOC6B,1,,,,,,,,,,
,FANCD2,1,,,,,,,,,,
,FGF19,1,,,,,,,,,,
,FLG,2,,,,,,,,,,
,FLG,1,,,,,,,,,,
,FNDC3B,1,,,,,,,,,,
,FRMD4A,1,,,,,,,,,,
,GARS,1,,,,,,,,,,
,GPR39,1,,,,,,,,,,
,HK2,1,,,,,,,,,,
,KIF16B,1,,,,,,,,,,
,KRT14,1,,,,,,,,,,
,MAGED2,1,,,,,,,,,,
,MAP1B,1,,,,,,,,,,
,MAP3K5,1,,,,,,,,,,
,MBD6,1,,,,,,,,,,
,MUC17,2,,,,,,,,,,
,MUC17,1,,,,,,,,,,
,NBPF3,1,,,,,,,,,,
,NPHS1,1,,,,,,,,,,
,PCCB,1,,,,,,,,,,
,PIP5K1B,1,,,,,,,,,,
,PKD1,1,,,,,,,,,,
,PLCH2,1,,,,,,,,,,
,PMPCA,1,,,,,,,,,,
,PTPRH,1,,,,,,,,,,
,RASA1,1,,,,,,,,,,
,RBL2,1,,,,,,,,,,
,REG4,1,,,,,,,,,,
,RND3,1,,,,,,,,,,
,RORC,1,,,,,,,,,,
,SNX10,1,,,,,,,,,,
,SPEF2,1,,,,,,,,,,
,TAOK1,1,,,,,,,,,,
,TBC1D25,1,,,,,,,,,,
,TP53,1,,,,,,,,,,
,UBR4,1,,,,,,,,,,
,UTP20,2,,,,,,,,,,
,UTP20,1,,,,,,,,,,
,VPS18,1,,,,,,,,,,
,WBP11,1,,,,,,,,,,
,ZAN,1,,,,,,,,,,
,ZMYM2,1,,,,,,,,,,
,ZNF146,1,,,,,,,,,,
,ZNF326,1,,,,,,,,,,
,ZNF404,1,,,,,,,,,,
,ZNF502,1,,,,,,,,,,
