MO_1219-Tumor,,,,,,,
CRPC,,,,,,,
?,,,,,,,
,AGPAT5,1,,,,,
,ALG1,1,,,,,
,ANAPC1,1,,,,,
,ANGPT2,1,,,,,
,ARHGEF10,1,,,,,
,CAPRIN2,1,,,,,
,CLDN23,1,,,,,
,CLN8,1,,,,,
,CSMD1,1,,,,,
,CST1,1,,,,,
,CST2,1,,,,,
,CST4,1,,,,,
,CST5,1,,,,,
,DDX11,1,,,,,
,DEFA1,1,,,,,
,DEFA10P,1,,,,,
,DEFA1B,1,,,,,
,DEFA3,1,,,,,
,DEFA4,1,,,,,
,DEFA5,1,,,,,
,DEFA6,1,,,,,
,DEFB1,1,,,,,
,DEFB103A,1,,,,,
,DEFB103B,1,,,,,
,DEFB104A,1,,,,,
,DEFB104B,1,,,,,
,DEFB105A,1,,,,,
,DEFB105B,1,,,,,
,DEFB106A,1,,,,,
,DEFB106B,1,,,,,
,DEFB107A,1,,,,,
,DEFB107B,1,,,,,
,DEFB109P1B,1,,,,,
,DEFB4A,1,,,,,
,DEFB4B,1,,,,,
,DEFT1P,1,,,,,
,DEFT1P2,1,,,,,
,DENND5B,1,,,,,
,DLGAP2,1,,,,,
,ERICH1,1,,,,,
,FAM60A,1,,,,,
,FAM66B,1,,,,,
,FAM66E,1,,,,,
,FAM86A,1,,,,,
,FAM90A10P,1,,,,,
,FAM90A13P,1,,,,,
,FAM90A14P,1,,,,,
,FAM90A18P,1,,,,,
,FAM90A19P,1,,,,,
,FAM90A20P,1,,,,,
,FAM90A5P,1,,,,,
,FAM90A7P,1,,,,,
,FAM90A8P,1,,,,,
,FAM90A9P,1,,,,,
,FBXO25,1,,,,,
,FKBP1A,1,,,,,
,FLJ13224,1,,,,,
,GABRR3,1,,,,,
,GGTLC1,1,,,,,
,GOLGA6A,1,,,,,
,GSTA5,1,,,,,
,GTF2I,1,,,,,
,GTF2IRD2P1,1,,,,,
,IPO8,1,,,,,
,ISLR2,1,,,,,
,KBTBD11,1,,,,,
,LOC100287015,1,,,,,
,LOC100289473,1,,,,,
,LOC283731,1,,,,,
,LOC286083,1,,,,,
,LOC541473,1,,,,,
,MCPH1,1,,,,,
,MINA,1,,,,,
,MIR4659A,1,,,,,
,MIR4659B,1,,,,,
,MIR548I3,1,,,,,
,MIR596,1,,,,,
,MST1,1,,,,,
,MYOM2,1,,,,,
,NCF1B,1,,,,,
,NSFL1C,1,,,,,
,NSUN5,1,,,,,
,NSUN5P2,1,,,,,
,OR4F21,1,,,,,
,OR5AC2,1,,,,,
,OR5H1,1,,,,,
,OR5H14,1,,,,,
,OR5H15,1,,,,,
,OR5H6,1,,,,,
,PKD1,1,,,,,
,POM121,1,,,,,
,RAET1G,1,,,,,
,RAET1K,1,,,,,
,RAET1L,1,,,,,
,RPL23AP53,1,,,,,
,SGK223,1,,,,,
,SIRPA,1,,,,,
,SIRPB1,1,,,,,
,SIRPB2,1,,,,,
,SIRPD,1,,,,,
,SIRPG,1,,,,,
,SPAG11A,1,,,,,
,SPAG11B,1,,,,,
,STAG3L3,1,,,,,
,TDRP,1,,,,,
,TMTC1,1,,,,,
,TRIM50,1,,,,,
,TSPAN11,1,,,,,
,ULBP1,1,,,,,
,ULBP2,1,,,,,
,XKR5,1,,,,,
,ZNF596,1,,,,,
,ZNF705G,1,,,,,
