MO_1084-Tumor,,,,,,,,,,,,,,
CRPC,,,,,,,,,,,,,,
Lymph Node ,,,,,,,,,,,,,,
,A4GNT,1,,,,,,,,,,,,
,ACOXL,1,,,,,,,,,,,,
,ACTB,1,,,,,,,,,,,,
,ACTBL2,1,,,,,,,,,,,,
,ACTR3BP5,1,,,,,,,,,,,,
,ACTRT3,1,,,,,,,,,,,,
,ADAP1,1,,,,,,,,,,,,
,ADHFE1,1,,,,,,,,,,,,
,AIMP2,1,,,,,,,,,,,,
,AMOTL2,1,,,,,,,,,,,,
,AMZ1,1,,,,,,,,,,,,
,ANAPC1,1,,,,,,,,,,,,
,ANAPC13,1,,,,,,,,,,,,
,ANKRD20A9P,1,,,,,,,,,,,,
,ANKRD26P3,1,,,,,,,,,,,,
,ANKRD55,1,,,,,,,,,,,,
,AP5Z1,1,,,,,,,,,,,,
,APC,1,,,,,,,,,,,,
,ARFGEF1,1,,,,,,,,,,,,
,ARL14,1,,,,,,,,,,,,
,ARL15,1,,,,,,,,,,,,
,ARMC8,1,,,,,,,,,,,,
,ATAD1,1,,,,,,,,,,,,
,ATP1B3,1,,,,,,,,,,,,
,ATR,1,,,,,,,,,,,,
,B3GALNT1,1,,,,,,,,,,,,
,BCHE,1,,,,,,,,,,,,
,BCKDHB,1,,,,,,,,,,,,
,BCL2L11,1,,,,,,,,,,,,
,BFSP2,1,,,,,,,,,,,,
,BMS1,1,,,,,,,,,,,,
,BPY2,1,,,,,,,,,,,,
,BPY2B,1,,,,,,,,,,,,
,BPY2C,1,,,,,,,,,,,,
,BRAT1,1,,,,,,,,,,,,
,BUB1,1,,,,,,,,,,,,
,C3ORF22,1,,,,,,,,,,,,
,C3ORF33,1,,,,,,,,,,,,
,C3ORF36,1,,,,,,,,,,,,
,C3ORF55,1,,,,,,,,,,,,
,C3ORF58,1,,,,,,,,,,,,
,C3ORF80,1,,,,,,,,,,,,
,C6ORF7,1,,,,,,,,,,,,
,C7ORF26,1,,,,,,,,,,,,
,C7ORF50,1,,,,,,,,,,,,
,C8ORF34,1,,,,,,,,,,,,
,C8ORF44,1,,,,,,,,,,,,
,C8ORF44-SGK3,1,,,,,,,,,,,,
,C8ORF46,1,,,,,,,,,,,,
,CAMK4,1,,,,,,,,,,,,
,CARD11,1,,,,,,,,,,,,
,CCDC138,1,,,,,,,,,,,,
,CCDC37,1,,,,,,,,,,,,
,CCNL1,1,,,,,,,,,,,,
,CCZ1,1,,,,,,,,,,,,
,CDV3,1,,,,,,,,,,,,
,CEP162,1,,,,,,,,,,,,
,CEP63,1,,,,,,,,,,,,
,CEP70,1,,,,,,,,,,,,
,CFL1P1,1,,,,,,,,,,,,
,CGA,1,,,,,,,,,,,,
,CHCHD6,1,,,,,,,,,,,,
,CHST12,1,,,,,,,,,,,,
,CHST13,1,,,,,,,,,,,,
,CHST2,1,,,,,,,,,,,,
,CLDN11,1,,,,,,,,,,,,
,CLDN18,1,,,,,,,,,,,,
,CLSTN2,1,,,,,,,,,,,,
,COPS5,1,,,,,,,,,,,,
,COX19,1,,,,,,,,,,,,
,CPA6,1,,,,,,,,,,,,
,CRISPLD1,1,,,,,,,,,,,,
,CSPP1,1,,,,,,,,,,,,
,CYB5R4,1,,,,,,,,,,,,
,CYP2W1,1,,,,,,,,,,,,
,CYTH3,1,,,,,,,,,,,,
,DAGLB,1,,,,,,,,,,,,
,DBR1,1,,,,,,,,,,,,
,DCP2,1,,,,,,,,,,,,
,DOPEY1,1,,,,,,,,,,,,
,DZIP1L,1,,,,,,,,,,,,
