SC_9009-Tumor,,,,,,,,,,,,
CRPC,,,,,,,,,,,,
?,,,,,,,,,,,,
,ANAPC1,2q12.1,AMP,72%,27.60%,,,,,,,
,ANKRD20A9P,13q11,AMP,NA,23.50%,,,,,,,
,ANKRD26P3,13q12.11,AMP,NA,23.50%,,,,,,,
,ATP11A,13q34,HOMDEL,8%,1.20%,,,,,,,
,BAZ1A,14q13.2,HOMDEL,2%,1.20%,,,,,,,
,CFL2,14q12,HOMDEL,8%,1.20%,,,,,,,
,F10,13q34,HOMDEL,62%,1.20%,,,,,,,
,F7,13q34,HOMDEL,20%,1.20%,,,,,,,
,FAM177A1,14q13.2,HOMDEL,6%,1.20%,,,,,,,
,GJA3,13q12.11,AMP,36%,3.50%,,,,,,,
,IGBP1P1,14q13.2,HOMDEL,20%,1.20%,,,,,,,
,ITGA2B,17q21.32,HOMDEL,4%,1.80%,,,,,,,
,KIAA0391,14q13.2,HOMDEL,NA,1.20%,,,,,,,
,LINC00421,13q12.11,AMP,NA,23.50%,,,,,,,
,LINC00442,13q12.11,AMP,NA,23.50%,,,,,,,
,MCF2L,13q34,HOMDEL,36%,1.20%,,,,,,,
,MCF2L-AS1,13q34,HOMDEL,60%,1.20%,,,,,,,
,MPHOSPH8,13q12.11,AMP,100%,20.00%,,,,,,,
,PHF2P1,13q11,AMP,NA,23.50%,,,,,,,
,PPP2R3C,14q13.2,HOMDEL,26%,1.20%,,,,,,,
,PSMA6,14q13,HOMDEL,12%,1.20%,,,,,,,
,PSPC1,13q12.11,AMP,64%,20.00%,,,,,,,
,SNX6,14q13.1,HOMDEL,2%,1.20%,,,,,,,
,SRP54,14q13.2,HOMDEL,6%,1.20%,,,,,,,
,TPTE2,13q12.11,AMP,NA,23.50%,,,,,,,
,TUBA3C,13q11,AMP,NA,23.50%,,,,,,,
,ZMYM2,13q11-q12,AMP,90%,3.50%,,,,,,,
,ZMYM5,13q12,AMP,100%,20.00%,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
