,MSRB1,1
,GPAA1,1
,RAB2A,1
,RRN3,1
,B3GNT5,1
,ABCA3,1
,SLMAP,1
,CEP250,1
,ABRA,1
,RALYL,1
,DNASE1,1
,MEFV,1
,MIR193B,1
,TBCB,1
,PRSS33,1
,SLC5A11,1
,LOC554206,1
,ABCC6,1
,NBN,1
,STOX1,1
,THEM6,1
,DECR1,1
,ZNF785,1
,NAGPA,1
,ADAM12,1
,MACF1,1
,ZNF646,1
,ZNF572,1
,BCAR4,1
,TSTA3,1
,LOC390705,1
,MIR4471,1
,PRDM14,1
,LAMA2,1
,LRRC6,1
,SLC6A11,1
,LINC00235,1
,COL22A1,2
,TOP1MT,1
,AXIN1,1
,MIR3677,1
,NUBP2,1
,RDH10,1
,ROGDI,1
,CA13,1
,MSC,1
,BTN2A1,1
,MMP13,1
,IQCK,1
,MIR4518,1
,ZG16,1
,ERG,1
,TMEM204,1
,PARN,1
,RNF170,1
,TPSG1,1
,CD2BP2,1
,ZNF764,2
,SYNE2,1
,ZNF843,1
,EPN2,1
,NETO2,1
,VCPIP1,1
,NDUFAB1,1
,FER1L6-AS1,1
,COX6C,1
,BAI3,1
,ANKS4B,1
,FBXL6,1
,NSMCE2,1
,SPN,1
,CALB1,1
,SLX1B,1
,LY6K,1
,ARL6IP1,1
,TBC1D31,1
,PKD1,1
,POLR3K,1
,FAHD1,1
,PUF60,1
,ARHGAP17,1
,GPR83,1
,PHKG2,1
,ACTR8,1
,ZNF48,1
,EXT2,1
,C16ORF54,1
,ZNF500,1
,HOOK3,1
,CCDC166,1
,PRKCB,1
,LYRM1,1
,NOXO1,1
,ACSM3,1
,ZNF623,1
,CRYM,1
,YBX2,1
,TRIQK,1
,ARHGAP30,1
,APOBR,1
,NR1H3,1
,SNX16,1
,TBL3,1
,VKORC1,1
,ODF1,1
,ZNF704,1
,TRPM6,1
,ANKRD26P1,1
,SEC14L5,1
,SNORD60,1
,SAMD12,1
,COL1A1,1
,LYPLA1,1
,CORO7-PAM16,1
,SLC6A10P,1
,LOC283914,1
,MIR3178,1
,SYNGR3,1
,DSCC1,1
,HMOX2,1
,MRPS34,1
,RRN3P2,1
,PLK1,1
,COQ7,1
,AARD,1
,FBN2,1
,ZC3H7A,1
,HAGHL,1
,ST3GAL1,1
,ANXA13,1
,MTRNR2L4,1
,STAU2,1
,ARHGAP39,1
,GDF6,1
,LINC00514,1
,YTHDF3,1
,GML,1
,CHRAC1,1
,UBE2I,1
,NEFH,1
,C16ORF92,1
,SNTG1,1
,TMEM159,1
,TIAL1,1
,TBC1D5,1
,FLYWCH1,1
,SULT1A4,1
,SNX29P1,1
,MUC16,1
,SLC25A32,1
,ARMC1,1
,EMP2,1
,ASAP1-IT1,1
,ZNF598,1
,PPP2R3B,1
,MIR1234,1
,BOP1,1
,LOC401463,1
,PRKCI,1
,NTHL1,1
,PTK2,1
,TRAPPC9,1
,ZC3H3,1
,MIR1225,1
,FABP5,1
,CDIPT,1
,MIR4661,1
,NPW,1
,USP7,1
,ENTPD8,1
,RNF17,1
,HAS2-AS1,1
,KRTAP11-1,1
,MIR3176,1
,RBFOX1,1
,LCMT1,1
,TRIM72,1
,FBXL19-AS1,1
,TONSL,1
,CPEB3,1
,HBZ,1
,MMP16,1
,ZNF75A,1
,ARL13B,1
,PHC3,1
,DDX11L10,1
,TNFRSF11B,1
,FOPNL,1
,IFT140,1
,ORAI3,1
,AIPL1,1
,QPRT,1
,TRAM1,1
,LINC00254,1
,TP53TG3C,1
,MIR2053,1
,LMF1,1
,OTUD6B,1
,TVP23A,1
