,RAB2A,1
,RALYL,1
,ATF6B,1
,PRDM14,1
,PTEN,1
,RDH10,1
,CA13,1
,MSC,1
,ERG,1
,VCPIP1,1
,CCDC34,1
,LIPN,1
,SNX16,1
,OR4D9,1
,ZNF704,1
,NFATC1,1
,LYPLA1,1
,APCDD1L,1
,STAU2,1
,YTHDF3,1
,SNTG1,1
,MIR4679-1,1
,ARMC1,1
,FAS,1
,LOC401463,1
,ATAD1,1
,RASAL1,1
,FABP5,1
,MMP16,1
,TRAM1,1
,PAG1,1
,SDHAP2,1
,CNGB3,1
,PENK,1
,NKAIN3,1
,SLC25A21,1
,OPRK1,1
,C8ORF44,1
,LOC286177,1
,MRPL15,1
,KRT222,1
,TRIM55,1
,ABCC11,1
,CYP7A1,1
,RIPK2,1
,UBE2W,1
,MIR124-2,1
,LACTB2,1
,UG0898H09,1
,SBF1P1,1
,BHLHE22,1
,ASPH,1
,CHCHD7,1
,KCNB2,1
,EYA1,1
,MRPS28,1
,PPP1R42,1
,ZFHX4,1
,CEBPD,1
,ADAMTS19,1
,STARD3,1
,KLLN,1
,RPL7,1
,RP1,1
,LOC392232,1
,RGS20,1
,PREX2,1
,PI15,1
,HPS1,1
,ANKRD22,1
,CSPP1,1
,PSKH2,1
,CSMD3,1
,XKR9,1
,GDAP1,1
,SDR16C5,1
,CRISPLD1,1
,CYP7B1,1
,TRPA1,1
,POMK,1
,IMPAD1,1
,SPIDR,1
,LIPA,1
,SOX17,1
,LOC286190,1
,RRS1,1
,HNF4G,1
,PRKDC,1
,TOX,1
,MIR4679-2,1
,POTEA,1
,LOC100132891,1
,UBXN2B,1
,C8ORF44-SGK3,1
,E2F5,1
,MUC4,1
,TCF24,1
,C8ORF46,1
,FAS-AS1,1
,CNKSR2,1
,OSGIN2,1
,ZC2HC1A,1
,PIPSL,1
,WWP1,1
,CHMP4C,1
,CR1,1
,LINC00251,1
,LINC00588,1
,TPD52,1
,CNBD1,1
,MYBL1,1
,PRKCSH,1
,LIPF,1
,LIPM,1
,GGH,1
,SLC7A13,1
,RB1CC1,1
,PEX2,1
,TMEM68,1
,ZFAND1,1
,FLJ39080,1
,NCKAP5,1
,REXO1L2P,1
,COPS5,1
,LYN,1
,CRH,1
,RPS20,1
,SDCBP,1
,CHD7,1
,TMEM70,1
,ADHFE1,1
,SNORD54,1
,OR4C3,1
,FAM150A,1
,OR10G8,1
,ATP6V1H,1
,RMDN1,1
,ARHGEF15,1
,PMP2,1
,PXDNL,1
,PLAG1,1
,TCEB1,1
,DNAJC5B,1
,LOC100130298,1
,NPBWR1,1
,IGF1R,1
,RIPK1,1
,CPNE3,1
,PDE7A,1
,DCAF4L2,1
,CA2,1
,LRRCC1,1
,PCMTD1,1
,CFL1P1,1
,MIR2052,1
,TBX19,1
,VARS,1
,MCMDC2,1
,TGS1,1
,MCM4,1
,ZBTB10,1
,TCEA1,1
,MIR4470,1
,LOC100130301,1
,HEY1,1
,C8ORF59,1
,CA3,1
,PKIA,1
,CLVS1,1
,CA8,1
,MOS,1
,PTTG3P,1
,REXO1L1P,1
,SLC10A5,1
,TTN,1
,SULF1,1
,ATP6V0D2,1
,HCN4,1
,ARFGEF1,1
,IMPA1,1
,FAT1,1
,LIPJ,1
,FABP4,1
,NCOA2,1
,SBSPON,1
,MAF,1
,MPEG1,1
,SNHG6,1
,STAMBPL1,1
,FABP12,1
,LOC286186,1
,SNORD87,1
,LIPK,1
,C8ORF22,1
,LOC100505676,1
,SLCO5A1,1
,LOC100507651,1
,NSMAF,1
,UBE2V2,1
,ACTA2,1
,JPH1,1
,TERF1,1
,EFCAB1,1
,LOC100287846,1
,TTPA,1
,LIMK1,1
,HGSNAT,1
,KCNJ11,1
,SGK3,1
,CA1,1
,XKR4,1
,STMN2,1
,ADAMTS5,1
,FAM110B,1
,LINC00293,1
,SNAI2,1
,LY96,1
,CDH5,1
,FABP9,1
,IL7,1
,LOC100505718,1
,CH25H,1
,ST18,1
,C8ORF34,1
,LOC286189,1
,RNLS,1
,MIR-3149/3149,1
,MTFR1,1
